Incident_ID,Created_Date,Resolved_Date,closed_at,priority,category,Assigned_To,SLA_Status,Resolution_Time,Category,Priority
INC0022976,2016-04-27 03:00:00,2016-04-27 03:12:00,2/5/2016 04:07,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0022977,2016-04-27 05:40:00,,2/5/2016 06:07,3 - Moderate,Category 37,Group 70,Met,,Category 37,3 - Moderate
INC0022979,2016-04-27 07:08:00,2016-04-27 07:39:00,2/5/2016 08:07,3 - Moderate,Category 57,Group 70,Met,0.0,Category 57,3 - Moderate
INC0022980,2016-04-27 07:09:00,2016-05-04 09:34:00,9/5/2016 10:07,3 - Moderate,Category 46,Group 57,Breached,7.0,Category 46,3 - Moderate
INC0022981,2016-04-27 07:15:00,2016-05-16 11:31:00,21/5/2016 12:07,3 - Moderate,Category 46,Group 6,Breached,19.0,Category 46,3 - Moderate
INC0022982,2016-04-27 07:27:00,2016-04-27 07:32:00,2/5/2016 08:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0022983,2016-04-27 07:29:00,2016-05-05 09:39:00,10/5/2016 10:07,3 - Moderate,Category 57,Group 25,Breached,8.0,Category 57,3 - Moderate
INC0022984,2016-04-27 07:35:00,2016-04-27 07:47:00,2/5/2016 08:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0022985,2016-04-27 07:35:00,2016-04-29 16:11:00,4/5/2016 17:07,3 - Moderate,Category 23,Group 25,Met,2.0,Category 23,3 - Moderate
INC0022987,2016-04-27 07:57:00,2016-04-27 08:03:00,2/5/2016 08:07,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0022988,2016-04-27 07:59:00,2016-04-27 08:28:00,2/5/2016 09:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0022989,2016-04-27 08:02:00,2016-04-27 08:13:00,2/5/2016 09:07,3 - Moderate,Category 35,Group 70,Met,0.0,Category 35,3 - Moderate
INC0022990,2016-04-27 08:03:00,2016-04-27 16:06:00,2/5/2016 16:07,3 - Moderate,Category 26,Group 25,Met,0.0,Category 26,3 - Moderate
INC0022991,2016-04-27 08:07:00,2016-05-02 12:07:00,7/5/2016 12:10,3 - Moderate,Category 23,?,Breached,5.0,Category 23,3 - Moderate
INC0022992,2016-04-27 08:11:00,2016-04-27 13:36:00,2/5/2016 14:07,3 - Moderate,Category 9,Group 27,Met,0.0,Category 9,3 - Moderate
INC0022995,2016-04-27 08:15:00,2016-04-28 10:04:00,3/5/2016 10:07,3 - Moderate,Category 26,?,Met,1.0,Category 26,3 - Moderate
INC0022998,2016-04-27 08:23:00,,2/5/2016 09:07,3 - Moderate,Category 42,Group 70,Met,,Category 42,3 - Moderate
INC0022999,2016-04-27 08:26:00,2016-04-27 08:44:00,2/5/2016 09:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023000,2016-04-27 08:27:00,2016-04-27 08:35:00,2/5/2016 09:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023001,2016-04-27 08:28:00,2016-04-27 08:35:00,2/5/2016 09:07,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0023002,2016-04-27 08:29:00,2016-04-28 09:29:00,3/5/2016 10:07,3 - Moderate,Category 37,Group 46,Met,1.0,Category 37,3 - Moderate
INC0023003,2016-04-27 08:29:00,2016-05-02 13:05:00,7/5/2016 13:07,3 - Moderate,Category 7,Group 70,Breached,5.0,Category 7,3 - Moderate
INC0023004,2016-04-27 08:29:00,2016-05-02 13:30:00,7/5/2016 14:07,3 - Moderate,Category 20,?,Breached,5.0,Category 20,3 - Moderate
INC0023005,2016-04-27 08:31:00,2016-04-27 08:42:00,2/5/2016 09:07,3 - Moderate,Category 35,?,Met,0.0,Category 35,3 - Moderate
INC0023006,2016-04-27 08:32:00,2016-04-27 08:39:00,2/5/2016 09:07,3 - Moderate,Category 35,Group 70,Met,0.0,Category 35,3 - Moderate
INC0023007,2016-04-27 08:35:00,,2/5/2016 09:07,3 - Moderate,Category 26,Group 70,Met,,Category 26,3 - Moderate
INC0023008,2016-04-27 08:36:00,2016-04-28 14:27:00,3/5/2016 15:07,3 - Moderate,Category 61,Group 70,Met,1.0,Category 61,3 - Moderate
INC0023010,2016-04-27 08:38:00,2016-04-27 10:11:00,2/5/2016 11:07,3 - Moderate,Category 42,Group 39,Met,0.0,Category 42,3 - Moderate
INC0023012,2016-04-27 08:42:00,2016-04-27 15:58:00,2/5/2016 16:07,3 - Moderate,Category 53,Group 76,Met,0.0,Category 53,3 - Moderate
INC0023013,2016-04-27 08:43:00,2016-04-27 09:12:00,2/5/2016 10:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023014,2016-04-27 08:43:00,2016-05-02 13:58:00,7/5/2016 14:07,3 - Moderate,Category 37,Group 22,Breached,5.0,Category 37,3 - Moderate
INC0023015,2016-04-27 08:44:00,2016-04-29 16:31:00,4/5/2016 17:07,3 - Moderate,Category 9,Group 27,Met,2.0,Category 9,3 - Moderate
INC0023016,2016-04-27 08:44:00,2016-05-02 08:40:00,7/5/2016 09:07,3 - Moderate,Category 37,Group 48,Breached,4.0,Category 37,3 - Moderate
INC0023017,2016-04-27 08:44:00,2016-04-27 09:09:00,2/5/2016 09:10,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0023019,2016-04-27 08:49:00,2016-04-27 08:54:00,2/5/2016 09:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023020,2016-04-27 08:50:00,2016-04-27 10:16:00,2/5/2016 11:07,3 - Moderate,Category 42,Group 39,Met,0.0,Category 42,3 - Moderate
INC0023021,2016-04-27 08:52:00,2016-04-27 11:48:00,2/5/2016 12:07,3 - Moderate,Category 37,Group 49,Met,0.0,Category 37,3 - Moderate
INC0023022,2016-04-27 08:53:00,2016-04-27 09:24:00,2/5/2016 10:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023023,2016-04-27 08:54:00,2016-04-27 09:36:00,2/5/2016 10:07,3 - Moderate,Category 26,?,Met,0.0,Category 26,3 - Moderate
INC0023024,2016-04-27 08:54:00,2016-04-27 09:54:00,2/5/2016 10:07,3 - Moderate,Category 53,Group 25,Met,0.0,Category 53,3 - Moderate
INC0023025,2016-04-27 08:55:00,2016-04-27 09:28:00,2/5/2016 10:07,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0023026,2016-04-27 09:00:00,2016-04-28 13:01:00,3/5/2016 13:07,3 - Moderate,Category 34,Group 25,Met,1.0,Category 34,3 - Moderate
INC0023027,2016-04-27 09:00:00,2016-04-27 10:00:00,2/5/2016 10:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023028,2016-04-27 09:01:00,,2/5/2016 10:07,3 - Moderate,Category 53,Group 70,Met,,Category 53,3 - Moderate
INC0023029,2016-04-27 09:01:00,2016-04-27 09:06:00,2/5/2016 09:07,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0023030,2016-04-27 09:02:00,2016-04-28 09:03:00,3/5/2016 09:07,2 - High,Category 46,Group 37,Breached,1.0,Category 46,2 - High
INC0023031,2016-04-27 09:02:00,2016-04-27 09:20:00,2/5/2016 10:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023032,2016-04-27 09:04:00,2016-05-02 13:57:00,7/5/2016 14:07,3 - Moderate,Category 26,?,Breached,5.0,Category 26,3 - Moderate
INC0023033,2016-04-27 09:04:00,2016-04-27 09:27:00,2/5/2016 10:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023034,2016-04-27 09:05:00,2016-04-28 09:00:00,3/5/2016 09:07,3 - Moderate,Category 37,Group 47,Met,0.0,Category 37,3 - Moderate
INC0023035,2016-04-27 09:06:00,2016-04-28 14:27:00,3/5/2016 15:07,1 - Critical,Category 19,Group 72,Breached,1.0,Category 19,1 - Critical
INC0023036,2016-04-27 09:07:00,2016-04-27 09:29:00,2/5/2016 10:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023038,2016-04-27 09:11:00,2016-04-27 09:19:00,2/5/2016 10:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023039,2016-04-27 09:11:00,2016-04-27 09:17:00,2/5/2016 10:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023041,2016-04-27 09:13:00,2016-05-02 14:00:00,7/5/2016 14:07,3 - Moderate,Category 32,Group 70,Breached,5.0,Category 32,3 - Moderate
INC0023042,2016-04-27 09:15:00,2016-04-28 13:06:00,3/5/2016 13:07,3 - Moderate,Category 61,Group 74,Met,1.0,Category 61,3 - Moderate
INC0023043,2016-04-27 09:17:00,2016-04-27 09:22:00,2/5/2016 10:07,3 - Moderate,Category 28,Group 70,Met,0.0,Category 28,3 - Moderate
INC0023044,2016-04-27 09:20:00,2016-04-27 09:25:00,2/5/2016 10:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023045,2016-04-27 09:20:00,2016-04-27 10:31:00,2/5/2016 11:07,3 - Moderate,Category 37,Group 49,Met,0.0,Category 37,3 - Moderate
INC0023046,2016-04-27 09:21:00,2016-05-20 16:55:00,25/5/2016 17:07,3 - Moderate,Category 32,Group 57,Breached,23.0,Category 32,3 - Moderate
INC0023047,2016-04-27 09:23:00,2016-05-12 11:04:00,17/5/2016 11:10,3 - Moderate,Category 46,Group 33,Breached,15.0,Category 46,3 - Moderate
INC0023048,2016-04-27 09:24:00,2016-04-27 11:32:00,2/5/2016 12:07,3 - Moderate,Category 9,Group 25,Met,0.0,Category 9,3 - Moderate
INC0023049,2016-04-27 09:24:00,2016-04-27 09:27:00,2/5/2016 10:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023050,2016-04-27 09:25:00,2016-05-05 09:48:00,10/5/2016 10:07,2 - High,Category 46,Group 57,Breached,8.0,Category 46,2 - High
INC0023051,2016-04-27 09:26:00,2016-04-28 10:33:00,3/5/2016 11:07,3 - Moderate,Category 37,Group 70,Met,1.0,Category 37,3 - Moderate
INC0023052,2016-04-27 09:27:00,2016-05-10 10:48:00,15/5/2016 11:07,3 - Moderate,Category 24,Group 25,Breached,13.0,Category 24,3 - Moderate
INC0023054,2016-04-27 09:28:00,2016-05-05 15:31:00,10/5/2016 16:07,3 - Moderate,Category 24,Group 26,Breached,8.0,Category 24,3 - Moderate
INC0023055,2016-04-27 09:29:00,2016-04-27 09:52:00,2/5/2016 10:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023056,2016-04-27 09:31:00,2016-04-27 10:19:00,2/5/2016 11:07,3 - Moderate,Category 46,Group 70,Met,0.0,Category 46,3 - Moderate
INC0023057,2016-04-27 09:34:00,2016-04-27 10:26:00,2/5/2016 11:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023058,2016-04-27 09:36:00,2016-04-28 11:21:00,3/5/2016 12:07,3 - Moderate,Category 9,?,Met,1.0,Category 9,3 - Moderate
INC0023059,2016-04-27 09:37:00,2016-04-27 09:51:00,2/5/2016 10:07,3 - Moderate,Category 35,Group 70,Met,0.0,Category 35,3 - Moderate
INC0023060,2016-04-27 09:37:00,2016-04-29 09:36:00,4/5/2016 10:07,3 - Moderate,Category 53,Group 25,Met,1.0,Category 53,3 - Moderate
INC0023061,2016-04-27 09:38:00,,2/5/2016 10:07,3 - Moderate,Category 32,Group 70,Met,,Category 32,3 - Moderate
INC0023063,2016-04-27 09:40:00,2016-04-27 09:43:00,2/5/2016 10:07,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0023064,2016-04-27 09:41:00,2016-06-24 15:45:00,29/6/2016 16:00,3 - Moderate,Category 53,Group 6,Breached,58.0,Category 53,3 - Moderate
INC0023065,2016-04-27 09:44:00,2016-04-29 12:08:00,4/5/2016 12:10,3 - Moderate,Category 23,Group 20,Met,2.0,Category 23,3 - Moderate
INC0023066,2016-04-27 09:44:00,2016-05-03 08:14:00,8/5/2016 09:07,3 - Moderate,Category 34,Group 25,Breached,5.0,Category 34,3 - Moderate
INC0023067,2016-04-27 09:45:00,2016-04-27 10:09:00,2/5/2016 10:10,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023068,2016-04-27 09:47:00,2016-04-27 12:03:00,2/5/2016 12:07,3 - Moderate,Category 37,Group 46,Met,0.0,Category 37,3 - Moderate
INC0023069,2016-04-27 09:51:00,2016-04-27 09:55:00,2/5/2016 10:07,3 - Moderate,Category 37,Group 70,Met,0.0,Category 37,3 - Moderate
INC0023071,2016-04-27 09:52:00,2016-04-27 10:06:00,2/5/2016 10:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023072,2016-04-27 09:52:00,2016-04-28 09:59:00,3/5/2016 10:07,3 - Moderate,Category 9,Group 70,Met,1.0,Category 9,3 - Moderate
INC0023073,2016-04-27 09:54:00,2016-04-27 10:12:00,2/5/2016 11:07,3 - Moderate,Category 53,Group 70,Met,0.0,Category 53,3 - Moderate
INC0023074,2016-04-27 09:55:00,2016-05-05 11:56:00,10/5/2016 12:07,3 - Moderate,Category 53,Group 70,Breached,8.0,Category 53,3 - Moderate
INC0023076,2016-04-27 09:59:00,2016-04-27 10:08:00,2/5/2016 10:10,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023077,2016-04-27 09:59:00,2016-04-27 10:10:00,2/5/2016 11:07,3 - Moderate,Category 20,?,Met,0.0,Category 20,3 - Moderate
INC0023078,2016-04-27 10:01:00,2016-05-03 16:51:00,8/5/2016 17:07,3 - Moderate,Category 26,?,Breached,6.0,Category 26,3 - Moderate
INC0023079,2016-04-27 10:02:00,2016-04-27 10:32:00,2/5/2016 11:07,3 - Moderate,Category 53,Group 70,Met,0.0,Category 53,3 - Moderate
INC0023080,2016-04-27 10:02:00,2016-04-28 09:32:00,3/5/2016 10:07,3 - Moderate,Category 26,Group 25,Met,0.0,Category 26,3 - Moderate
INC0023081,2016-04-27 10:03:00,2016-04-27 11:52:00,2/5/2016 12:07,3 - Moderate,Category 20,Group 76,Met,0.0,Category 20,3 - Moderate
INC0023082,2016-04-27 10:08:00,2016-05-03 11:00:00,8/5/2016 11:07,3 - Moderate,Category 20,Group 25,Breached,6.0,Category 20,3 - Moderate
INC0023083,2016-04-27 10:09:00,2016-04-27 11:30:00,2/5/2016 12:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023084,2016-04-27 10:09:00,2016-04-27 10:15:00,2/5/2016 11:07,3 - Moderate,Category 61,Group 70,Met,0.0,Category 61,3 - Moderate
INC0023085,2016-04-27 10:09:00,2016-04-27 10:20:00,2/5/2016 11:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023086,2016-04-27 10:09:00,2016-05-11 17:57:00,13/5/2016 13:37,3 - Moderate,Category 42,Group 13,Breached,14.0,Category 42,3 - Moderate
INC0023087,2016-04-27 10:10:00,2016-04-27 10:42:00,2/5/2016 11:07,3 - Moderate,Category 53,Group 70,Met,0.0,Category 53,3 - Moderate
INC0023088,2016-04-27 10:10:00,2016-04-27 10:42:00,2/5/2016 11:07,3 - Moderate,Category 20,?,Met,0.0,Category 20,3 - Moderate
INC0023089,2016-04-27 10:12:00,,2/5/2016 11:07,3 - Moderate,Category 53,Group 70,Met,,Category 53,3 - Moderate
INC0023091,2016-04-27 10:14:00,2016-04-28 11:22:00,3/5/2016 12:07,3 - Moderate,Category 44,Group 23,Met,1.0,Category 44,3 - Moderate
INC0023092,2016-04-27 10:14:00,2016-04-27 14:36:00,2/5/2016 15:07,3 - Moderate,Category 53,Group 27,Met,0.0,Category 53,3 - Moderate
INC0023093,2016-04-27 10:17:00,2016-04-27 10:32:00,2/5/2016 11:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023094,2016-04-27 10:17:00,2016-04-28 10:51:00,3/5/2016 11:07,1 - Critical,Category 46,Group 15,Breached,1.0,Category 46,1 - Critical
INC0023096,2016-04-27 10:20:00,2016-04-27 10:28:00,2/5/2016 11:07,3 - Moderate,Category 35,Group 70,Met,0.0,Category 35,3 - Moderate
INC0023097,2016-04-27 10:21:00,2016-04-27 10:32:00,2/5/2016 11:07,3 - Moderate,Category 35,Group 70,Met,0.0,Category 35,3 - Moderate
INC0023098,2016-04-27 10:21:00,2016-04-27 11:23:00,2/5/2016 12:07,3 - Moderate,Category 46,Group 55,Met,0.0,Category 46,3 - Moderate
INC0023099,2016-04-27 10:23:00,2016-04-27 12:13:00,2/5/2016 13:07,3 - Moderate,Category 46,Group 55,Met,0.0,Category 46,3 - Moderate
INC0023100,2016-04-27 10:24:00,,2/5/2016 11:07,3 - Moderate,Category 37,Group 70,Met,,Category 37,3 - Moderate
INC0023101,2016-04-27 10:24:00,2016-04-29 16:21:00,4/5/2016 17:07,3 - Moderate,Category 9,Group 25,Met,2.0,Category 9,3 - Moderate
INC0023103,2016-04-27 10:24:00,2016-05-23 10:18:00,28/5/2016 11:07,3 - Moderate,Category 44,Group 5,Breached,25.0,Category 44,3 - Moderate
INC0023104,2016-04-27 10:24:00,2016-04-27 11:18:00,2/5/2016 12:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023106,2016-04-27 10:24:00,2016-05-12 10:05:00,17/5/2016 10:07,3 - Moderate,Category 46,Group 6,Breached,14.0,Category 46,3 - Moderate
INC0023107,2016-04-27 10:30:00,2016-04-27 10:33:00,2/5/2016 11:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023108,2016-04-27 10:33:00,2016-05-02 09:48:00,7/5/2016 10:07,3 - Moderate,Category 57,Group 25,Breached,4.0,Category 57,3 - Moderate
INC0023110,2016-04-27 10:33:00,2016-04-27 11:05:00,2/5/2016 11:07,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0023111,2016-04-27 10:35:00,2016-05-02 08:41:00,7/5/2016 09:07,3 - Moderate,Category 37,Group 48,Breached,4.0,Category 37,3 - Moderate
INC0023112,2016-04-27 10:35:00,2016-05-02 13:42:00,7/5/2016 14:07,3 - Moderate,Category 53,Group 70,Breached,5.0,Category 53,3 - Moderate
INC0023113,2016-04-27 10:36:00,2016-05-03 14:31:00,8/5/2016 15:07,3 - Moderate,Category 53,Group 25,Breached,6.0,Category 53,3 - Moderate
INC0023114,2016-04-27 10:37:00,2016-04-27 11:12:00,2/5/2016 12:07,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0023115,2016-04-27 10:38:00,2016-04-27 11:26:00,2/5/2016 12:07,3 - Moderate,Category 42,Group 39,Met,0.0,Category 42,3 - Moderate
INC0023118,2016-04-27 10:40:00,2016-04-27 15:41:00,2/5/2016 16:07,1 - Critical,Category 61,Group 73,Breached,0.0,Category 61,1 - Critical
INC0023119,2016-04-27 10:40:00,2016-04-27 12:01:00,2/5/2016 12:07,3 - Moderate,Category 53,Group 27,Met,0.0,Category 53,3 - Moderate
INC0023120,2016-04-27 10:41:00,2016-04-27 10:53:00,2/5/2016 11:07,3 - Moderate,Category 35,Group 70,Met,0.0,Category 35,3 - Moderate
INC0023121,2016-04-27 10:42:00,2016-04-27 11:11:00,2/5/2016 12:07,3 - Moderate,Category 53,Group 70,Met,0.0,Category 53,3 - Moderate
INC0023123,2016-04-27 10:46:00,2016-04-28 14:01:00,3/5/2016 14:07,3 - Moderate,Category 53,Group 25,Met,1.0,Category 53,3 - Moderate
INC0023125,2016-04-27 10:52:00,2016-06-10 11:37:00,15/6/2016 12:00,3 - Moderate,Category 34,Group 30,Breached,44.0,Category 34,3 - Moderate
INC0023126,2016-04-27 10:53:00,2016-04-27 11:09:00,2/5/2016 11:10,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023127,2016-04-27 10:55:00,2016-04-28 08:25:00,3/5/2016 09:07,3 - Moderate,Category 37,Group 46,Met,0.0,Category 37,3 - Moderate
INC0023128,2016-04-27 10:57:00,2016-04-27 11:19:00,2/5/2016 12:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023130,2016-04-27 11:00:00,2016-05-13 15:42:00,18/5/2016 16:07,3 - Moderate,Category 34,Group 28,Breached,16.0,Category 34,3 - Moderate
INC0023131,2016-04-27 11:04:00,2016-04-27 14:38:00,2/5/2016 15:07,3 - Moderate,Category 53,Group 27,Met,0.0,Category 53,3 - Moderate
INC0023132,2016-04-27 11:05:00,2016-04-28 15:18:00,3/5/2016 16:07,3 - Moderate,Category 26,Group 70,Met,1.0,Category 26,3 - Moderate
INC0023133,2016-04-27 11:10:00,2016-04-27 11:22:00,2/5/2016 12:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023134,2016-04-27 11:11:00,2016-04-28 15:21:00,3/5/2016 16:07,3 - Moderate,Category 26,Group 70,Met,1.0,Category 26,3 - Moderate
INC0023136,2016-04-27 11:13:00,2016-04-27 12:10:00,2/5/2016 13:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023137,2016-04-27 11:14:00,2016-04-27 11:41:00,2/5/2016 12:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023138,2016-04-27 11:14:00,2016-04-27 15:57:00,2/5/2016 16:07,3 - Moderate,Category 53,Group 76,Met,0.0,Category 53,3 - Moderate
INC0023141,2016-04-27 11:17:00,2016-04-27 14:52:00,2/5/2016 15:07,3 - Moderate,Category 44,Group 5,Met,0.0,Category 44,3 - Moderate
INC0023142,2016-04-27 11:19:00,2016-04-27 11:28:00,2/5/2016 12:07,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0023143,2016-04-27 11:20:00,2016-08-30 12:14:00,4/9/2016 13:00,3 - Moderate,Category 42,Group 70,Breached,125.0,Category 42,3 - Moderate
INC0023144,2016-04-27 11:21:00,2016-06-08 13:19:00,13/6/2016 14:07,3 - Moderate,Category 24,Group 24,Breached,42.0,Category 24,3 - Moderate
INC0023145,2016-04-27 11:22:00,2016-04-28 17:51:00,3/5/2016 18:07,3 - Moderate,Category 43,Group 43,Met,1.0,Category 43,3 - Moderate
INC0023146,2016-04-27 11:22:00,2016-04-27 11:34:00,2/5/2016 12:07,3 - Moderate,Category 20,Group 70,Met,0.0,Category 20,3 - Moderate
INC0023147,2016-04-27 11:27:00,2016-04-29 13:43:00,4/5/2016 14:07,3 - Moderate,Category 61,Group 73,Met,2.0,Category 61,3 - Moderate
INC0023148,2016-04-27 11:28:00,2016-04-29 16:39:00,4/5/2016 17:07,3 - Moderate,Category 61,Group 73,Met,2.0,Category 61,3 - Moderate
INC0023150,2016-04-27 11:30:00,2016-04-27 17:10:00,2/5/2016 18:07,3 - Moderate,Category 46,Group 57,Met,0.0,Category 46,3 - Moderate
INC0023151,2016-04-27 11:31:00,2016-04-27 13:51:00,2/5/2016 14:07,3 - Moderate,Category 26,Group 28,Met,0.0,Category 26,3 - Moderate
INC0023152,2016-04-27 11:33:00,2016-04-27 11:35:00,2/5/2016 12:07,3 - Moderate,Category 9,Group 25,Met,0.0,Category 9,3 - Moderate
INC0023153,2016-04-27 11:35:00,2016-04-27 11:36:00,2/5/2016 12:07,3 - Moderate,Category 9,Group 25,Met,0.0,Category 9,3 - Moderate
INC0023154,2016-04-27 11:36:00,2016-05-04 19:08:00,9/5/2016 19:10,3 - Moderate,Category 46,Group 39,Breached,7.0,Category 46,3 - Moderate
INC0023155,2016-04-27 11:37:00,2016-04-27 11:38:00,2/5/2016 12:07,3 - Moderate,Category 9,Group 25,Met,0.0,Category 9,3 - Moderate
INC0023156,2016-04-27 11:38:00,2016-05-09 15:42:00,14/5/2016 16:07,3 - Moderate,Category 61,Group 70,Breached,12.0,Category 61,3 - Moderate
INC0023157,2016-04-27 11:38:00,2016-04-27 11:40:00,2/5/2016 12:07,3 - Moderate,Category 9,Group 25,Met,0.0,Category 9,3 - Moderate
INC0023158,2016-04-27 11:38:00,2016-04-27 13:42:00,2/5/2016 14:07,3 - Moderate,Category 53,Group 28,Met,0.0,Category 53,3 - Moderate
INC0023162,2016-04-27 11:40:00,,2/5/2016 12:07,3 - Moderate,Category 42,Group 70,Met,,Category 42,3 - Moderate
INC0023163,2016-04-27 11:41:00,2016-04-27 12:02:00,2/5/2016 12:07,3 - Moderate,Category 9,Group 25,Met,0.0,Category 9,3 - Moderate
INC0023164,2016-04-27 11:41:00,2016-05-03 10:35:00,8/5/2016 11:07,3 - Moderate,Category 26,Group 70,Breached,5.0,Category 26,3 - Moderate
INC0023165,2016-04-27 11:42:00,2016-04-28 11:49:00,3/5/2016 12:07,3 - Moderate,Category 46,Group 31,Met,1.0,Category 46,3 - Moderate
INC0023166,2016-04-27 11:46:00,2016-04-27 11:48:00,2/5/2016 12:07,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0023167,2016-04-27 11:47:00,2016-04-27 12:15:00,2/5/2016 13:07,3 - Moderate,Category 42,Group 68,Met,0.0,Category 42,3 - Moderate
INC0023169,2016-04-27 11:49:00,2016-04-28 08:42:00,3/5/2016 09:07,3 - Moderate,Category 37,Group 72,Met,0.0,Category 37,3 - Moderate
INC0023170,2016-04-27 11:49:00,2016-04-29 10:32:00,4/5/2016 11:07,3 - Moderate,Category 46,Group 31,Met,1.0,Category 46,3 - Moderate
INC0023171,2016-04-27 11:52:00,2016-04-27 11:54:00,2/5/2016 12:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023172,2016-04-27 11:52:00,2016-04-27 18:28:00,2/5/2016 19:07,2 - High,Category 40,Group 54,Breached,0.0,Category 40,2 - High
INC0023173,2016-04-27 11:53:00,2016-04-28 11:50:00,3/5/2016 12:07,3 - Moderate,Category 23,Group 60,Met,0.0,Category 23,3 - Moderate
INC0023174,2016-04-27 11:54:00,2016-04-27 12:02:00,2/5/2016 12:07,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0023176,2016-04-27 11:55:00,2016-04-27 14:29:00,2/5/2016 15:07,3 - Moderate,Category 53,Group 23,Met,0.0,Category 53,3 - Moderate
